Surname;First Name;Full name;Club;Nationality;Category;Genre
GUICHOU;Elina;Elina GUICHOU;Narbonne Patinage En Liberte;FRA;BASIC NOVICE MINIMES/NOVICES DAMES;F
GUILLOTEAU;Hugo;Hugo GUILLOTEAU;Toulouse Club De Patinage;FRA;FEDERAL 1 NOVICES MESSIEURS;F
HAIDAR;Rita;Rita HAIDAR;Club Olympique Patinage Nimois;FRA;REGIONAL B BENJAMIN DAMES;F
HAMERLING-GIUSTINIANI;Mila;Mila HAMERLING-GIUSTINIANI;Montpellier Mediterranee Metropole Patinage;FRA;REGIONAL A POUSSIN/BINJAMIN DAMES;F
HERVE;Mia;Mia HERVE;Toulouse Club De Patinage;FRA;FEDERAL 1 BENJAMIN DAMES;F
HILS;Anna;Anna HILS;Blagnac Patinage Sur Glace;FRA;FEDERAL 2 MINIMES DAMES;F
KARMOUNI;Lina;Lina KARMOUNI;Club Olympique Patinage Nimois;FRA;BASIC NOVICE MINIMES/NOVICES DAMES;F
KARMOUNI;Inès;Inès KARMOUNI;Club Olympique Patinage Nimois;FRA;FEDERAL 2 MINIMES DAMES;F
KIBITI;Celia;Celia KIBITI;Toulouse Club De Patinage;FRA;REGIONAL B MINIMES/NOVICES DAMES;F
KIGEL;Michelle;Michelle KIGEL;Montpellier Mediterranee Metropole Patinage;FRA;REGIONAL A MINIMES/NOVICES DAMES;F
LAURENS;Elvina;Elvina LAURENS;Blagnac Patinage Sur Glace;FRA;INTERMEDIATE JUNIOR/SENIOR DAMES;F
LLEDOS;Victoria;Victoria LLEDOS;Toulouse Club De Patinage;FRA;REGIONAL B JUNIOR DAMES;F
MARC;Emma;Emma MARC;Castres Sports De Glace;FRA;FEDERAL 2 BENJAMINS DAMES;F
MARTY;Elisa;Elisa MARTY;Blagnac Patinage Sur Glace;FRA;FEDERAL 2 JUNIOR DAMES;F
MERY;Mathilde;Mathilde MERY;Montpellier Mediterranee Metropole Patinage;FRA;REGIONAL A MINIMES/NOVICES DAMES;F
NECA;Lena;Lena NECA;Blagnac Patinage Sur Glace;FRA;FEDERAL 1 MINIMES DAMES;F
NICETAS;Tiffany;Tiffany NICETAS;Blagnac Patinage Sur Glace;FRA;INTERMEDIATE JUNIOR/SENIOR DAMES;F
NIZAN;Tahys;Tahys NIZAN;Montpellier Mediterranee Metropole Patinage;FRA;BASIC NOVICE MINIMES/NOVICES DAMES;F
PAGES;Anais;Anais PAGES;Blagnac Patinage Sur Glace;FRA;FEDERAL 2 JUNIOR DAMES;F
PASTEUR;Elise;Elise PASTEUR;Toulouse Club De Patinage;FRA;BASIC NOVICES JUNIOR/SENIOR DAMES;F
PELATAN-DEBEAUNE;Abigael;Abigael PELATAN-DEBEAUNE;Club Olympique Patinage Nimois;FRA;BASIC NOVICE MINIMES MESSIEURS;F
POLO;Faustine;Faustine POLO;Club Olympique Patinage Nimois;FRA;FEDERAL 2 MINIMES DAMES;F
REY;Themis;Themis REY;Toulouse Club De Patinage;FRA;FEDERAL 2 BENJAMINS DAMES;F
SANDOVAL. ROUGON;Samantha;Samantha SANDOVAL. ROUGON;Toulouse Club De Patinage;FRA;FEDERAL 1 MINIMES DAMES;F
SANTOS;Yohan;Yohan SANTOS;Toulouse Club De Patinage;FRA;NATIONAL 2 SENIOR MESSIEURS;F
SIMON-GUERIN;Naissa;Naissa SIMON-GUERIN;Toulouse Club De Patinage;FRA;FEDERAL 1 MINIMES DAMES;F
TAILLEUR;Alicia;Alicia TAILLEUR;Castres Sports De Glace;FRA;REGIONAL D POUSSINS DAMES;F
TARZAALI;Maelys;Maelys TARZAALI;Toulouse Club De Patinage;FRA;BASIC NOVICE MINIMES/NOVICES DAMES;F
VALETTE;Lucas;Lucas VALETTE;Castres Sports De Glace;FRA;REGIONAL C NOVICES MESSIEURS;F
VERGE SYVETS;Anna;Anna VERGE SYVETS;Blagnac Patinage Sur Glace;FRA;REGIONAL B BENJAMIN DAMES;F
VIALA;Marion;Marion VIALA;Toulouse Club De Patinage;FRA;BASIC NOVICE MINIMES/NOVICES DAMES;F
VIALA;Clemence;Clemence VIALA;Toulouse Club De Patinage;FRA;FEDERAL 1 BENJAMIN DAMES;F
VIGNOLE;Loan;Loan VIGNOLE;Club Olympique Patinage Nimois;FRA;FEDERAL 2 BENJAMIN MESSIEURS;F
VIGUIER;Valentine;Valentine VIGUIER;Castres Sports De Glace;FRA;REGIONAL C BENJAMIN DAME;F
